registro_uid,ano,data_chave,titulo,sigla_titulo,tipo_ato_titulo,numero_titulo,autor,situacao_normalizada,revogada_flag,assunto_normalizado,ementa_status,pdf_ordem,pdf_tipo,url,arquivo,baixado_json,cat_key,is_first_of_kind,score_prioridade,status_processamento,tentativas,mensagem_erro
2016_01033_pdf2,2016,2016-10-05,REA - RESOLUÇÃO AUTORIZATIVA 6049/2016,REA,RESOLUÇÃO AUTORIZATIVA,6049/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Redução,,2,Voto,http://www2.aneel.gov.br/cedoc/area20166049_1.pdf,area20166049_1.pdf,True,REAVotoRedução,True,666.0,baixado_local,0,
2016_01072_pdf1,2016,2016-10-04,PRT - PORTARIA 4216/2016,PRT,PORTARIA,4216/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Boletim Administrativo,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/prt20164216.pdf,prt20164216.pdf,True,PRTTexto IntegralBoletim Administrativo,True,666.0,baixado_local,0,
2016_01072_pdf2,2016,2016-10-04,PRT - PORTARIA 4216/2016,PRT,PORTARIA,4216/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Boletim Administrativo,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/aprt20164216_1.pdf,aprt20164216_1.pdf,True,PRTVotoBoletim Administrativo,True,666.0,baixado_local,0,
2016_01076_pdf2,2016,2016-10-03,DSP - DESPACHO 2570/2016,DSP,DESPACHO,2570/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Decisão,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/adsp20162570_1.pdf,adsp20162570_1.pdf,True,DSPVotoDecisão,True,666.0,baixado_local,0,
2016_01142_pdf1,2016,2016-09-29,DSP - DESPACHO 2596/2016,DSP,DESPACHO,2596/2016,CEL/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Ratificação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20162596.pdf,dsp20162596.pdf,True,DSPTexto IntegralRatificação,True,666.0,baixado_local,0,
2016_01148_pdf1,2016,2016-09-28,DSP - DESPACHO 2509/2016,DSP,DESPACHO,2509/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Encaminhamento,,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20162509.pdf,dsp20162509.pdf,True,DSPTexto IntegralEncaminhamento,True,666.0,baixado_local,0,
2016_01148_pdf2,2016,2016-09-28,DSP - DESPACHO 2509/2016,DSP,DESPACHO,2509/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Encaminhamento,,2,Voto,http://www2.aneel.gov.br/cedoc/adsp20162509_1.pdf,adsp20162509_1.pdf,True,DSPVotoEncaminhamento,True,666.0,baixado_local,0,
2016_01153_pdf1,2016,2016-09-28,DSP - DESPACHO 2587/2016,DSP,DESPACHO,2587/2016,CEL/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aviso,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20162587.pdf,dsp20162587.pdf,True,DSPTexto IntegralAviso,True,666.0,baixado_local,0,
2016_01159_pdf1,2016,2016-09-28,PRT - PORTARIA 184/2016,PRT,PORTARIA,184/2016,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Suspensão,,1,Texto Integral,http://www2.aneel.gov.br/cedoc/prt2016184spde.pdf,prt2016184spde.pdf,True,PRTTexto IntegralSuspensão,True,666.0,baixado_local,0,
2016_01170_pdf1,2016,2016-09-28,REH - RESOLUÇÃO HOMOLOGATÓRIA 2155/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2155/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação de prazo,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/reh20162155ti.pdf,reh20162155ti.pdf,True,REHTexto IntegralProrrogação de prazo,True,666.0,baixado_local,0,
2016_01170_pdf2,2016,2016-09-28,REH - RESOLUÇÃO HOMOLOGATÓRIA 2155/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2155/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação de prazo,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/areh20162155_1.pdf,areh20162155_1.pdf,True,REHVotoProrrogação de prazo,True,666.0,baixado_local,0,
2016_01170_pdf3,2016,2016-09-28,REH - RESOLUÇÃO HOMOLOGATÓRIA 2155/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2155/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação de prazo,PREENCHIDA,3,Nota Técnica,http://www2.aneel.gov.br/cedoc/nreh20162155.pdf,nreh20162155.pdf,True,REHNota TécnicaProrrogação de prazo,True,666.0,baixado_local,0,
2016_01183_pdf1,2016,2016-09-27,PRT - PORTARIA 4154/2016,PRT,PORTARIA,4154/2016,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/prt20164154.pdf,prt20164154.pdf,True,PRTTexto IntegralAnuência,True,666.0,baixado_local,0,
2016_01278_pdf1,2016,2016-09-19,DSP - DESPACHO 2475/2016,DSP,DESPACHO,2475/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Enquadramento,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20162475ti.pdf,dsp20162475ti.pdf,True,DSPTexto IntegralEnquadramento,True,666.0,baixado_local,0,
2016_01297_pdf1,2016,2016-09-16,DSP - DESPACHO 2445/2016,DSP,DESPACHO,2445/2016,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Atendimento,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20162445ti.pdf,dsp20162445ti.pdf,True,DSPTexto IntegralAtendimento,True,666.0,baixado_local,0,
2016_01334_pdf2,2016,2016-09-15,DSP - DESPACHO 2421/2016,DSP,DESPACHO,2421/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Efeito suspensivo,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/adsp20162421.pdf,adsp20162421.pdf,True,DSPVotoEfeito suspensivo,True,666.0,baixado_local,0,
2016_01397_pdf1,2016,2016-09-08,DSP - DESPACHO 2326/2016,DSP,DESPACHO,2326/2016,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Permissão,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20162326.pdf,dsp20162326.pdf,True,DSPTexto IntegralPermissão,True,666.0,baixado_local,0,
2016_01398_pdf1,2016,2016-09-08,DSP - DESPACHO 2331/2016,DSP,DESPACHO,2331/2016,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Itaiquara Alimentos S.A,,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20162331.pdf,dsp20162331.pdf,True,DSPTexto IntegralItaiquara Alimentos S.A,True,666.0,baixado_local,0,
2016_01479_pdf1,2016,2016-09-01,PRT - PORTARIA 159/2016,PRT,PORTARIA,159/2016,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Montante,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/prt2016159spde.pdf,prt2016159spde.pdf,True,PRTTexto IntegralMontante,True,666.0,baixado_local,0,
2016_01539_pdf1,2016,2016-08-29,REH - RESOLUÇÃO HOMOLOGATÓRIA 2123/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2123/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/reh20162123ti.pdf,reh20162123ti.pdf,True,REHTexto IntegralProrrogação,True,666.0,baixado_local,0,
2016_01539_pdf2,2016,2016-08-29,REH - RESOLUÇÃO HOMOLOGATÓRIA 2123/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2123/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/areh20162123_1.pdf,areh20162123_1.pdf,True,REHVotoProrrogação,True,666.0,baixado_local,0,
2016_01539_pdf3,2016,2016-08-29,REH - RESOLUÇÃO HOMOLOGATÓRIA 2123/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2123/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação,PREENCHIDA,3,Nota Técnica,http://www2.aneel.gov.br/cedoc/nreh20162123.pdf,nreh20162123.pdf,True,REHNota TécnicaProrrogação,True,666.0,baixado_local,0,
2016_01589_pdf1,2016,2016-08-24,DSP - DESPACHO 2069/2016,DSP,DESPACHO,2069/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro ativo,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20162069ti.pdf,dsp20162069ti.pdf,True,DSPTexto IntegralRegistro ativo,True,666.0,baixado_local,0,
2016_01624_pdf1,2016,2016-08-23,DSP - DESPACHO 2225/2016,DSP,DESPACHO,2225/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Encerramento,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20162225.pdf,dsp20162225.pdf,True,DSPTexto IntegralEncerramento,True,666.0,baixado_local,0,
2016_01624_pdf2,2016,2016-08-23,DSP - DESPACHO 2225/2016,DSP,DESPACHO,2225/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Encerramento,PREENCHIDA,2,Decisão,http://www2.aneel.gov.br/cedoc/adsp20162225.pdf,adsp20162225.pdf,True,DSPDecisãoEncerramento,True,666.0,baixado_local,0,
2016_01633_pdf1,2016,2016-08-23,PRT - PORTARIA 4134/2016,PRT,PORTARIA,4134/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Concessão,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/prt20164134.pdf,prt20164134.pdf,True,PRTTexto IntegralConcessão,True,666.0,baixado_local,0,
2016_01633_pdf2,2016,2016-08-23,PRT - PORTARIA 4134/2016,PRT,PORTARIA,4134/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Concessão,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/aprt20164134_1.pdf,aprt20164134_1.pdf,True,PRTVotoConcessão,True,666.0,baixado_local,0,
2016_01710_pdf1,2016,2016-08-05,DSP - DESPACHO 2053/2016,DSP,DESPACHO,2053/2016,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comprovação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20162053ti.pdf,dsp20162053ti.pdf,True,DSPTexto IntegralComprovação,True,666.0,baixado_local,0,
2016_01713_pdf2,2016,2016-08-05,DSP - DESPACHO 2063/2016,DSP,DESPACHO,2063/2016,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Atendimento,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/adsp20162063_1.pdf,adsp20162063_1.pdf,False,DSPVotoAtendimento,True,666.0,baixado_local,0,
2016_01767_pdf2,2016,2016-08-04,DSP - DESPACHO 2095/2016,DSP,DESPACHO,2095/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Determinação,PREENCHIDA,2,Decisão,http://www2.aneel.gov.br/cedoc/adsp20162095.pdf,adsp20162095.pdf,True,DSPDecisãoDeterminação,True,666.0,baixado_local,0,
2016_01792_pdf1,2016,2016-08-01,DSP - DESPACHO 1952/2016,DSP,DESPACHO,1952/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conceituação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20161952.pdf,dsp20161952.pdf,True,DSPTexto IntegralConceituação,True,666.0,baixado_local,0,
2016_01792_pdf2,2016,2016-08-01,DSP - DESPACHO 1952/2016,DSP,DESPACHO,1952/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conceituação,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/adsp20161952_1.pdf,adsp20161952_1.pdf,True,DSPVotoConceituação,True,666.0,baixado_local,0,
2016_01802_pdf2,2016,2016-08-01,DSP - DESPACHO 1981/2016,DSP,DESPACHO,1981/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Decisão,http://www2.aneel.gov.br/cedoc/adsp20161981.pdf,adsp20161981.pdf,True,DSPDecisãoConhecimento,True,666.0,baixado_local,0,
2016_01867_pdf1,2016,2016-07-29,PRT - PORTARIA 4104/2016,PRT,PORTARIA,4104/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comunicado,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/prt20164104.pdf,prt20164104.pdf,True,PRTTexto IntegralComunicado,True,666.0,baixado_local,0,
2016_01867_pdf2,2016,2016-07-29,PRT - PORTARIA 4104/2016,PRT,PORTARIA,4104/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comunicado,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/aprt20164104_1.pdf,aprt20164104_1.pdf,True,PRTVotoComunicado,True,666.0,baixado_local,0,
2016_01892_pdf2,2016,2016-07-28,PRT - PORTARIA 4105/2016,PRT,PORTARIA,4105/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/aprt20164105_1.pdf,aprt20164105_1.pdf,True,PRTVotoAnuência,True,666.0,baixado_local,0,
2016_01931_pdf2,2016,2016-07-22,DSP - DESPACHO 1856/2016,DSP,DESPACHO,1856/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Provimento,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/adsp20161856_1.pdf,adsp20161856_1.pdf,True,DSPVotoProvimento,True,666.0,baixado_local,0,
2016_01942_pdf1,2016,2016-07-22,DSP - DESPACHO 1906/2016,DSP,DESPACHO,1906/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aditamento,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20161906.pdf,dsp20161906.pdf,True,DSPTexto IntegralAditamento,True,666.0,baixado_local,0,
2016_01942_pdf2,2016,2016-07-22,DSP - DESPACHO 1906/2016,DSP,DESPACHO,1906/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aditamento,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/adsp20161906_1.pdf,adsp20161906_1.pdf,True,DSPVotoAditamento,True,666.0,baixado_local,0,
2016_02143_pdf1,2016,2016-06-30,DSP - DESPACHO 1726/2016,DSP,DESPACHO,1726/2016,SRD/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Disponibilizar,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20161726.pdf,dsp20161726.pdf,True,DSPTexto IntegralDisponibilizar,True,666.0,baixado_local,0,
2016_02180_pdf1,2016,2016-06-29,DSP - DESPACHO 1710/2016,DSP,DESPACHO,1710/2016,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Informação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20161710ti.pdf,dsp20161710ti.pdf,True,DSPTexto IntegralInformação,True,666.0,baixado_local,0,
2016_02355_pdf1,2016,2016-06-03,PRT - PORTARIA 4005/2016,PRT,PORTARIA,4005/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aposentadoria,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/prt20164005.pdf,prt20164005.pdf,True,PRTTexto IntegralAposentadoria,True,666.0,baixado_local,0,
2016_02406_pdf1,2016,2016-05-30,REA - RESOLUÇÃO AUTORIZATIVA 5846/2016,REA,RESOLUÇÃO AUTORIZATIVA,5846/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Cemig Geração e Transmissão S.A,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/rea20165846ti.pdf,rea20165846ti.pdf,True,REATexto IntegralCemig Geração e Transmissão S.A,True,666.0,baixado_local,0,
2016_02406_pdf2,2016,2016-05-30,REA - RESOLUÇÃO AUTORIZATIVA 5846/2016,REA,RESOLUÇÃO AUTORIZATIVA,5846/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Cemig Geração e Transmissão S.A,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/area20165846_1.pdf,area20165846_1.pdf,True,REAVotoCemig Geração e Transmissão S.A,True,666.0,baixado_local,0,
2016_02441_pdf1,2016,2016-05-25,DSP - DESPACHO 1341/2016,DSP,DESPACHO,1341/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Seleção,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20161341ti.pdf,dsp20161341ti.pdf,True,DSPTexto IntegralSeleção,True,666.0,baixado_local,0,
2016_02497_pdf1,2016,2016-05-20,DSP - DESPACHO 1271/2016,DSP,DESPACHO,1271/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Apresentação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20161271ti.pdf,dsp20161271ti.pdf,True,DSPTexto IntegralApresentação,True,666.0,baixado_local,0,
2016_02531_pdf1,2016,2016-05-19,DSP - DESPACHO 1108/2016,DSP,DESPACHO,1108/2016,SFE/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração Parcial,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20161108ti.pdf,dsp20161108ti.pdf,True,DSPTexto IntegralAlteração Parcial,True,666.0,baixado_local,0,
2016_02540_pdf1,2016,2016-05-19,DSP - DESPACHO 1296/2016,DSP,DESPACHO,1296/2016,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,TUST-RB,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20161296ti.pdf,dsp20161296ti.pdf,True,DSPTexto IntegralTUST-RB,True,666.0,baixado_local,0,
2016_02543_pdf2,2016,2016-05-18,DSP - DESPACHO 1179/2016,DSP,DESPACHO,1179/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Ratificação,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/adsp20161179_1.pdf,adsp20161179_1.pdf,True,DSPVotoRatificação,True,666.0,baixado_local,0,
2016_02585_pdf1,2016,2016-05-13,PRT - PORTARIA 001/2016,PRT,PORTARIA,001/2016,SEE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comitê Técnico,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/prt2016001see.pdf,prt2016001see.pdf,True,PRTTexto IntegralComitê Técnico,True,666.0,baixado_local,0,
2016_02621_pdf1,2016,2016-05-12,PRT - PORTARIA 091/2016,PRT,PORTARIA,091/2016,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,,1,Texto Integral,http://www2.aneel.gov.br/cedoc/prt2016091spde.pdf,prt2016091spde.pdf,True,PRTTexto IntegralRevogação,True,666.0,baixado_local,0,
2016_02626_pdf1,2016,2016-05-12,PRT - PORTARIA 176/2016,PRT,PORTARIA,176/2016,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comissão de permanência,,1,Texto Integral,http://www2.aneel.gov.br/cedoc/prt2016176mme.pdf,prt2016176mme.pdf,True,PRTTexto IntegralComissão de permanência,True,666.0,baixado_local,0,
2016_02659_pdf1,2016,2016-05-11,PRT - PORTARIA 3975/2016,PRT,PORTARIA,3975/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração Parcial,,1,Texto Integral,http://www2.aneel.gov.br/cedoc/prt20163975.pdf,prt20163975.pdf,True,PRTTexto IntegralAlteração Parcial,True,666.0,baixado_local,0,
2016_02659_pdf2,2016,2016-05-11,PRT - PORTARIA 3975/2016,PRT,PORTARIA,3975/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração Parcial,,2,Voto,http://www2.aneel.gov.br/cedoc/aprt20163975_1.pdf,aprt20163975_1.pdf,True,PRTVotoAlteração Parcial,True,666.0,baixado_local,0,
2016_02666_pdf1,2016,2016-05-10,DSP - DESPACHO 1100/2016,DSP,DESPACHO,1100/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Denúncia,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20161100.pdf,dsp20161100.pdf,True,DSPTexto IntegralDenúncia,True,666.0,baixado_local,0,
2016_02666_pdf2,2016,2016-05-10,DSP - DESPACHO 1100/2016,DSP,DESPACHO,1100/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Denúncia,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/adsp20161100_1.pdf,adsp20161100_1.pdf,True,DSPVotoDenúncia,True,666.0,baixado_local,0,
2016_02755_pdf1,2016,2016-04-28,DSP - DESPACHO 1017/2016,DSP,DESPACHO,1017/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Inclusão,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20161017ti.pdf,dsp20161017ti.pdf,True,DSPTexto IntegralInclusão,True,666.0,baixado_local,0,
2016_02756_pdf1,2016,2016-04-28,DSP - DESPACHO 1024/2016,DSP,DESPACHO,1024/2016,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Classificação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20161024ti.pdf,dsp20161024ti.pdf,True,DSPTexto IntegralClassificação,True,666.0,baixado_local,0,
2016_02758_pdf1,2016,2016-04-28,DSP - DESPACHO 1032/2016,DSP,DESPACHO,1032/2016,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Recurso,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20161032ti.pdf,dsp20161032ti.pdf,True,DSPTexto IntegralRecurso,True,666.0,baixado_local,0,
2016_02761_pdf1,2016,2016-04-28,DSP - DESPACHO 928/2016,DSP,DESPACHO,928/2016,SFE/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Reforma,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2016928ti.pdf,dsp2016928ti.pdf,True,DSPTexto IntegralReforma,True,666.0,baixado_local,0,
2016_02808_pdf1,2016,2016-04-26,DSP - DESPACHO 909/2016,DSP,DESPACHO,909/2016,SFE/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aplicação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2016909ti.pdf,dsp2016909ti.pdf,True,DSPTexto IntegralAplicação,True,666.0,baixado_local,0,
2016_02819_pdf1,2016,2016-04-25,DSP - DESPACHO 950/2016,DSP,DESPACHO,950/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revisão,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2016950ti.pdf,dsp2016950ti.pdf,True,DSPTexto IntegralRevisão,True,666.0,baixado_local,0,
2016_02873_pdf1,2016,2016-04-22,PRT - PORTARIA 120/2016,PRT,PORTARIA,120/2016,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Determinação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/prt2016120mme.pdf,prt2016120mme.pdf,True,PRTTexto IntegralDeterminação,True,666.0,baixado_local,0,
2016_03001_pdf2,2016,2016-04-11,PRT - PORTARIA 3943/2016,PRT,PORTARIA,3943/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/aprt20163943_1.pdf,aprt20163943_1.pdf,True,PRTVotoLicença,True,666.0,baixado_local,0,
2016_03018_pdf1,2016,2016-04-11,REH - RESOLUÇÃO HOMOLOGATÓRIA 2032/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2032/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conceituação,,1,Texto Integral,http://www2.aneel.gov.br/cedoc/reh20162032ti.pdf,reh20162032ti.pdf,True,REHTexto IntegralConceituação,True,666.0,baixado_local,0,
2016_03018_pdf2,2016,2016-04-11,REH - RESOLUÇÃO HOMOLOGATÓRIA 2032/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2032/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conceituação,,2,Voto,http://www2.aneel.gov.br/cedoc/areh20162032_1.pdf,areh20162032_1.pdf,True,REHVotoConceituação,True,666.0,baixado_local,0,
2016_03094_pdf1,2016,2016-04-06,PRT - PORTARIA 3941/2016,PRT,PORTARIA,3941/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Promoção Funcional,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/prt20163941.pdf,prt20163941.pdf,True,PRTTexto IntegralPromoção Funcional,True,666.0,baixado_local,0,
2016_03094_pdf2,2016,2016-04-06,PRT - PORTARIA 3941/2016,PRT,PORTARIA,3941/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Promoção Funcional,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/aprt20163941_1.pdf,aprt20163941_1.pdf,True,PRTVotoPromoção Funcional,True,666.0,baixado_local,0,
2016_03108_pdf1,2016,2016-04-05,PRT - PORTARIA 057/2016,PRT,PORTARIA,057/2016,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conceituação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/prt2016057spde.pdf,prt2016057spde.pdf,True,PRTTexto IntegralConceituação,True,666.0,baixado_local,0,
2016_03180_pdf1,2016,2016-03-30,DSP - DESPACHO 754/2016,DSP,DESPACHO,754/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Adiamento,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp2016754.pdf,dsp2016754.pdf,True,DSPTexto IntegralAdiamento,True,666.0,baixado_local,0,
2016_03180_pdf2,2016,2016-03-30,DSP - DESPACHO 754/2016,DSP,DESPACHO,754/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Adiamento,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/adsp2016754_1.pdf,adsp2016754_1.pdf,True,DSPVotoAdiamento,True,666.0,baixado_local,0,
